Tutorial Group,Team Assigned,Student ID,School,Name,Gender,CGPA
G-09,Team 10,780,EEE,Aurora Chang,F,4.02
G-09,Team 10,866,NIE,Adeline Ng,F,4.15
G-10,Team 01,1139,SPMS,Nurul Aini Binti Ahmad,F,4.2
G-10,Team 01,3388,EEE,Zaki Bin Ibrahim,M,4.0
G-10,Team 01,3841,SBS,Benjamin Turner,M,4.06
G-10,Team 01,403,SoH,Hae-Jin Lee,F,4.52
G-10,Team 01,5734,MAE,Hassan Malik,M,4.03
G-10,Team 02,2515,CoE,Tanya Lee,F,4.04
G-10,Team 02,3051,LKCMedicine,Hunter Wilson,M,4.06
G-10,Team 02,3329,MAE,Adrian Castillo,M,4.07
G-10,Team 02,560,SoH,Ayesha Javed,F,4.09
G-10,Team 02,5624,EEE,Cheng Zhang,M,4.11
G-10,Team 03,2031,CCDS,Kendrick Alvarado,M,4.18
G-10,Team 03,223,MAE,Jaxon Hall,M,4.12
G-10,Team 03,2857,SoH,Tianming,F,4.2
G-10,Team 03,3111,CEE,Marco Garcia,M,4.04
G-10,Team 03,375,SBS,Kaya Chang,F,4.05
G-10,Team 04,1468,MAE,Ming Wei,M,4.19
G-10,Team 04,2405,ASE,Soo-Young Kim,F,3.88
G-10,Team 04,3732,CCDS,Liam Jones,M,4.2
G-10,Team 04,4588,CoB (NBS),Paula Wong,F,4.06
G-10,Team 04,5695,WKW SCI,Rhys Tan,M,4.06
G-10,Team 05,16,EEE,Tatum Flores,F,4.2
G-10,Team 05,2255,CoE,Xander Cook,M,4.1
G-10,Team 05,2581,ASE,Alyssa Green,F,3.94
G-10,Team 05,4108,MAE,Rizan Bin Ahmad,M,4.11
G-10,Team 05,516,ADM,Tao Liu,M,4.05
G-10,Team 06,3189,CCEB,Rhea Lee,F,4.07
G-10,Team 06,3843,EEE,Mia Zhang,F,4.18
G-10,Team 06,3903,CoE,Xiao Chen,M,3.86
G-10,Team 06,4308,MAE,Sho Nakajima,M,4.27
G-10,Team 06,4477,SPMS,Yuzhi,M,4.25
G-10,Team 07,171,CCEB,Nina Bennett,F,4.08
G-10,Team 07,2863,MAE,Will Chen,M,4.23
G-10,Team 07,3963,SSS,Yasmine Villanueva,F,4.02
G-10,Team 07,5856,MAE,Sophie Cheung,F,4.2
G-10,Team 07,611,SPMS,Hendra Mulyana,M,4.1
G-10,Team 08,2253,EEE,Dante Wu,M,4.18
G-10,Team 08,3364,MAE,Rhea Kapoor,F,4.0
G-10,Team 08,3395,CoB (NBS),Michael Miller,M,3.95
G-10,Team 08,5121,MSE,Ximena Fernandez,F,4.12
G-10,Team 08,5122,CCEB,Kerry Lim,F,4.01
G-10,Team 09,298,MAE,Freya Chen,F,4.09
G-10,Team 09,3499,CCDS,Kira Yamada,F,4.26
G-10,Team 09,4020,CoB (NBS),Leo Xu,M,4.12
G-10,Team 09,4077,SoH,Yasir Ahmad,M,4.52
G-10,Team 09,5420,NIE,Nina Patil,F,4.1
G-10,Team 10,2631,CCDS,Kiara Lin,F,4.06
G-10,Team 10,3794,CoB (NBS),Christopher Miller,M,4.17
G-10,Team 10,435,WKW SCI,Kiran Farooq,F,4.15
G-10,Team 10,565,SoH,Isaiah Scott,M,4.15
G-10,Team 10,594,MAE,Ananya Singh,F,4.2
G-11,Team 01,1017,NIE,Ethan Lee,M,4.02
G-11,Team 01,5386,EEE,Arun Singh,M,4.06
G-11,Team 01,5491,CCDS,Caleb Murphy,M,4.05
G-11,Team 01,5714,CoB (NBS),Alondra Santos,F,4.08
G-11,Team 01,635,MAE,Charlotte Thomas,F,3.9
G-11,Team 02,1183,WKW SCI,Tian Yi,M,4.0
G-11,Team 02,4450,CoB (NBS),Charlotte Martin,F,4.01
G-11,Team 02,5747,MAE,Cleo Wang,F,4.17
G-11,Team 02,639,CCDS,Erqi,M,4.0
G-11,Team 02,972,EEE,Dylan Anderson,M,4.25
G-11,Team 03,3869,CCDS,Sebastian Mitchell,M,4.04
G-11,Team 03,4216,EEE,Jacob Howard,M,4.03
G-11,Team 03,4266,MAE,Dewi Astuti,F,3.9
G-11,Team 03,5844,CoB (NBS),Chloe Hu,F,4.03
G-11,Team 03,5889,WKW SCI,Tyler Moore,M,4.02
G-11,Team 04,3651,SPMS,Chengwei,M,4.2
G-11,Team 04,4595,EEE,Jovian Tan,M,4.22
G-11,Team 04,4866,CoB (NBS),Richa Agarwal,F,3.97
G-11,Team 04,5628,CCEB,Riya Khan,F,4.04
G-11,Team 04,5936,MAE,Lian Liu,F,4.0
G-11,Team 05,1288,CEE,Elena Vladimirovna,F,3.87
G-11,Team 05,1505,EEE,Wesley Turner,M,4.09
G-11,Team 05,1852,SPMS,Jin Lee,M,4.15
G-11,Team 05,268,ADM,Nora Zhang,F,4.16
G-11,Team 05,4587,CoB (NBS),Ying Zhao,F,3.91
G-11,Team 06,1955,EEE,William Carter,M,4.1
G-11,Team 06,342,CCEB,Ethan Ong,M,4.08
G-11,Team 06,4041,SBS,Nina Butler,F,3.91
G-11,Team 06,4974,CEE,Peilin,F,4.05
G-11,Team 06,5396,CCDS,Alison Wong,F,4.0
G-11,Team 07,1156,SBS,Hugo Huang,M,4.17
G-11,Team 07,1377,ADM,Nguyen Hoang Khoa,F,4.14
G-11,Team 07,3974,EEE,Zhao Rui,M,4.17
G-11,Team 07,5846,EEE,Tara Kumar,F,4.01
G-11,Team 07,796,SSS,Tanvi Agarwal,F,4.2
G-11,Team 08,3381,EEE,Sana Ali,F,4.15
G-11,Team 08,3687,CoB (NBS),Noah Wilson,M,4.05
G-11,Team 08,4712,CoE,Neha Kapoor,F,4.2
G-11,Team 08,5408,CEE,Peiyu,M,4.3
G-11,Team 08,5744,SSS,Tania Kurnia,F,4.3
G-11,Team 09,1759,CoB (NBS),Kunal Tan,M,3.8
G-11,Team 09,1996,SSS,Daya Kumari,F,3.9
G-11,Team 09,2300,EEE,Liang Mei,F,4.12
G-11,Team 09,312,CoB (NBS),William Lim,M,4.01
G-11,Team 09,4128,CoE,Ella Johnson,F,4.12
G-11,Team 10,2918,CoB (NBS),Julian Tan,M,4.03
G-11,Team 10,4299,CoB (NBS),Seth Lim,M,4.22
G-11,Team 10,5452,CCDS,Zainab Rahman,F,4.15
G-11,Team 10,5697,MSE,Aisha Fitria,F,4.3
G-11,Team 10,624,EEE,Kelly Lim,F,3.96
G-12,Team 01,2129,MAE,Scarlett Gonzalez,F,4.27
G-12,Team 01,2203,NIE,Farhan Bin Azhar,M,3.87
G-12,Team 01,406,EEE,Yuri Mikhailov,M,4.19
G-12,Team 01,4355,SBS,Penny Lim,F,4.0
G-12,Team 01,931,SoH,Fabian Navarro,M,4.0
G-12,Team 02,3101,SoH,Aarav Tan,M,4.05
G-12,Team 02,3581,CoB (NBS),Anaya Mehta,F,4.02
G-12,Team 02,4118,EEE,Huang Wei,M,4.19
G-12,Team 02,4788,ASE,Jayden Smith,M,4.03
G-12,Team 02,5656,SBS,Kendall Cooper,F,4.25
G-12,Team 03,1465,CEE,Liam Yip,M,4.08
G-12,Team 03,311,SBS,Diya Yadav,F,4.27
G-12,Team 03,3453,SoH,Siddharth Patel,M,4.0
G-12,Team 03,3591,EEE,Kenshin Hayashi,M,4.22
G-12,Team 03,4348,CoB (NBS),Harper Martinez,F,4.52
G-12,Team 04,145,CCDS,Malachi Liu,M,4.04
G-12,Team 04,2343,CoB (NBS),Lily Nguyen,F,4.25
G-12,Team 04,3354,CEE,Rakesh Nair,M,4.11
G-12,Team 04,4210,SPMS,Ayaan Tan,M,4.01
G-12,Team 04,742,SBS,Skye Huang,F,4.19
G-12,Team 05,1380,SSS,Tilly Ramos,F,4.05
G-12,Team 05,2988,CCDS,Nash Tan,M,4.21
G-12,Team 05,3475,SBS,Sofia Ali,F,4.2
G-12,Team 05,3547,SPMS,Jin-Woo Seo,M,4.2
G-12,Team 05,4426,CoB (NBS),Sadiya Iqbal,F,4.05
G-12,Team 06,2781,CCDS,Nitesh Singh,M,4.52
G-12,Team 06,3055,SSS,Sienna Zhang,F,4.27
G-12,Team 06,3066,CCDS,Yui Yamamoto,F,4.25
G-12,Team 06,4629,SPMS,Stephen Evans,M,3.95
G-12,Team 06,4742,NIE,Sofia Nelson,F,4.12
G-12,Team 07,216,CCDS,Zhonghua,M,3.9
G-12,Team 07,2791,CCDS,Vesper Salazar,F,4.1
G-12,Team 07,3021,CoE,Keegan Li,M,4.19
G-12,Team 07,4388,SSS,Meera Reddy,F,4.07
G-12,Team 07,4839,CoE,Kai Zhang,F,4.11
G-12,Team 08,2792,CEE,Jin-Ah Park,F,4.2
G-12,Team 08,3634,MAE,Budi Santoso,M,4.14
G-12,Team 08,4042,SSS,Fatima Zainal,F,3.88
G-12,Team 08,5034,CoE,Aarav Sinha,M,4.1
G-12,Team 08,5988,SoH,Ranya Lim,F,4.0
G-12,Team 09,1371,MAE,Liam Torres,M,4.12
G-12,Team 09,4781,MAE,Adrian Wong,M,4.07
G-12,Team 09,4825,EEE,Isabella Zhao,F,4.14
G-12,Team 09,5022,CCEB,Hannah Robinson,F,4.21
G-12,Team 09,897,SoH,Miriam Alvarado,F,4.19
G-12,Team 10,1109,MAE,Jovian Tan,M,3.9
G-12,Team 10,1608,SBS,Ian Alonzo,M,4.06
G-12,Team 10,2846,SoH,Chloe Lee,F,4.02
G-12,Team 10,4951,EEE,Freya Li,F,4.01
G-12,Team 10,5712,CCEB,Ashlyn Wang,F,4.06
G-13,Team 01,2583,CoB (NBS),Boris Volkov,M,4.12
G-13,Team 01,2704,EEE,Rahul Joshi,M,3.88
G-13,Team 01,4256,CCDS,Ling Zhang,F,4.08
G-13,Team 01,5722,CEE,Lila Reed,F,4.14
G-13,Team 01,5986,WKW SCI,Colton Roberts,M,4.2
G-13,Team 02,1616,CoE,Hussain Bin Mohd,M,3.92
G-13,Team 02,1840,CCDS,Nora Bell,F,4.26
G-13,Team 02,2142,CoB (NBS),Wyatt Ward,M,4.17
G-13,Team 02,5161,EEE,Shun Takahashi,M,4.12
G-13,Team 02,5847,CEE,Qori Amalia,F,4.15
G-13,Team 03,2260,CCEB,Yun Li,F,3.97
G-13,Team 03,3689,CCDS,Ruiwen,F,3.95
G-13,Team 03,4076,EEE,Wahyu Prabowo,M,3.95
G-13,Team 03,4911,SoH,Zara Ho,F,4.05
G-13,Team 03,5189,SBS,Denny Saputra,M,3.9
G-13,Team 04,1047,CCDS,Zara Wang,F,4.04
G-13,Team 04,1239,MAE,Arnav Yadav,M,4.01
G-13,Team 04,5394,SoH,Harish Rao,M,4.21
G-13,Team 04,5398,MAE,Svetlana Egorova,F,3.87
G-13,Team 04,5952,SoH,Lola Wong,F,4.11
G-13,Team 05,1527,NIE,Nina Tan,F,4.05
G-13,Team 05,2243,SoH,Huiqin,F,4.15
G-13,Team 05,484,SoH,Jia Li,M,3.86
G-13,Team 05,4840,SPMS,Wenkai,M,4.0
G-13,Team 05,5517,SSS,Olivia Allen,F,4.12
G-13,Team 06,1501,NIE,Paul Kim,M,4.04
G-13,Team 06,1855,SoH,Diya Mukherjee,F,4.14
G-13,Team 06,3476,SSS,Su Ling,F,4.0
G-13,Team 06,4534,SBS,Meiling,F,4.25
G-13,Team 06,4676,CCDS,Lucas Peterson,M,4.15
G-13,Team 07,1422,CEE,Jackie Robinson,M,4.11
G-13,Team 07,2068,EEE,Yara Ross,F,4.06
G-13,Team 07,3935,SSS,Tasneem Javed,F,4.2
G-13,Team 07,4909,SBS,Kaori Nakajima,F,4.18
G-13,Team 07,619,NIE,Kieran Kim,M,3.9
G-13,Team 08,2845,CEE,Hendrik Surya,M,4.0
G-13,Team 08,3467,CoB (NBS),Meena Iyer,F,4.19
G-13,Team 08,378,SSS,Ryan Edwards,M,4.06
G-13,Team 08,4211,EEE,Lydia Patterson,F,3.94
G-13,Team 08,4319,ASE,Fang Hong,F,4.11
G-13,Team 09,1078,CoB (NBS),Alyssa Garcia,F,4.0
G-13,Team 09,1171,SSS,Eli Chen,M,4.14
G-13,Team 09,1524,CEE,Dustin Zhao,M,4.08
G-13,Team 09,2853,SPMS,Evelyn Robinson,F,3.94
G-13,Team 09,5998,EEE,Leila Shah,F,3.94
G-13,Team 10,2452,CCDS,Vivek Sethi,M,4.11
G-13,Team 10,3074,CCEB,Emily Chua,F,4.3
G-13,Team 10,3502,CoB (NBS),Aiko Watanabe,F,4.01
G-13,Team 10,4054,CEE,Anthony Morgan,M,4.17
G-13,Team 10,537,EEE,Kiran Patel,F,3.87
G-14,Team 01,1165,EEE,Xander Wong,M,4.1
G-14,Team 01,1747,ADM,Chandra Widyanto,M,4.52
G-14,Team 01,2070,CCDS,Veera Kumar,F,4.02
G-14,Team 01,259,CCEB,Hao Xiang Tan,M,4.05
G-14,Team 01,3609,CoB (NBS),Sharifah Ali,F,3.8
G-14,Team 02,128,LKCMedicine,Kai Wong,M,3.96
G-14,Team 02,1416,NIE,Henry Morales,M,4.02
G-14,Team 02,3424,EEE,Min-Jae Park,M,4.14
G-14,Team 02,4775,CoB (NBS),Emily Harris,F,4.15
G-14,Team 02,5443,CCDS,Madiha Qureshi,F,4.1
G-14,Team 03,110,MAE,Winston Yang,M,4.12
G-14,Team 03,1788,NIE,Brendan James,M,4.2
G-14,Team 03,3423,CoB (NBS),Quinn Dela Cruz,F,4.01
G-14,Team 03,3722,CCDS,Xyla Cruz,F,4.14
G-14,Team 03,5683,EEE,Samuel Morgan,M,4.15
G-14,Team 04,1117,ASE,Sanjana Mehta,F,4.08
G-14,Team 04,1464,CoE,Zhou Min,M,4.15
G-14,Team 04,5338,CCEB,Aiko Kimura,F,4.25
G-14,Team 04,666,CEE,Hugo Huang,M,4.02
G-14,Team 04,806,SPMS,Samuel Torres,M,3.9
G-14,Team 05,2714,SPMS,Henry King,M,4.04
G-14,Team 05,3114,EEE,Yvonne Ko,F,4.14
G-14,Team 05,3334,SSS,Siti Aisyah,F,3.9
G-14,Team 05,5152,CEE,Liang Hong,M,4.05
G-14,Team 05,677,SBS,Stella Green,F,4.11
G-14,Team 06,1324,CoE,Yusuf Bin Sulaiman,M,4.22
G-14,Team 06,2074,NIE,Talia Chang,F,4.18
G-14,Team 06,2319,SSS,Linda Wong,F,4.11
G-14,Team 06,5071,CEE,Sophie Liao,F,4.25
G-14,Team 06,5711,SPMS,Eko Prasetyo,M,3.8
G-14,Team 07,3127,CCDS,Ashraff Bin Mohd,M,4.05
G-14,Team 07,5118,CoE,Rizal Ramadhan,M,3.92
G-14,Team 07,5400,SBS,Shamita Rani,F,4.04
G-14,Team 07,664,SSS,Hui Yao Tan,F,4.1
G-14,Team 07,839,NIE,Jing Yi,F,3.89
G-14,Team 08,1425,SSS,Fatimah Rahman,F,4.14
G-14,Team 08,2,CCEB,Rabia Noor,F,4.02
G-14,Team 08,2710,ASE,Riley Kim,M,4.2
G-14,Team 08,5004,ADM,Riya Yadav,F,4.03
G-14,Team 08,5173,CoB (NBS),Tian Wang,M,4.3
G-14,Team 09,1491,CoB (NBS),Shahid Malik,M,3.9
G-14,Team 09,2014,SSS,Chloe Ng,F,4.21
G-14,Team 09,2563,ASE,Dylan Adams,M,3.87
G-14,Team 09,290,MAE,Diana Kwan,F,4.09
G-14,Team 09,4329,CCEB,Jenna Wong,F,4.12
G-14,Team 10,1407,CoB (NBS),Freddie Wong,M,4.08
G-14,Team 10,1698,CCEB,Hana Yamamoto,F,4.14
G-14,Team 10,2590,SPMS,Steve Lau,M,4.01
G-14,Team 10,2880,SSS,Carmen Lee,F,3.96
G-14,Team 10,3301,MSE,Anita Clarke,F,4.1
G-15,Team 01,1806,CCDS,Leo Cooper,M,4.17
G-15,Team 01,1897,EEE,Andrew Clark,M,4.08
G-15,Team 01,3621,SSS,Saki Watanabe,F,4.15
G-15,Team 01,4262,CEE,Aaron Taylor,M,4.15
G-15,Team 01,5728,CoB (NBS),Sania Noor,F,3.88
G-15,Team 02,1034,CoB (NBS),Samantha Wu,F,4.01
G-15,Team 02,1181,EEE,Jayden Lee,M,4.08
G-15,Team 02,3380,CCEB,Isabella Wilson,F,4.03
G-15,Team 02,5181,CCDS,Isaac Tan,M,3.92
G-15,Team 02,577,MSE,Beckett Lee,M,4.05
G-15,Team 03,1411,EEE,Rory Hughes,M,4.09
G-15,Team 03,2910,CCDS,Azhar Khan,M,3.87
G-15,Team 03,3968,MAE,Hani Susanti,F,4.15
G-15,Team 03,4090,ASE,Caleb Hughes,M,4.13
G-15,Team 03,4265,CCEB,Mira Sulaiman,F,3.91
G-15,Team 04,2045,CCEB,Zoe Lim,F,3.89
G-15,Team 04,4856,EEE,Sung-Min Yoo,M,4.13
G-15,Team 04,54,CCDS,Levi Price,M,4.02
G-15,Team 04,5501,SSS,Lily Ng,F,3.93
G-15,Team 04,894,NIE,Derek Tan,M,4.3
G-15,Team 05,1350,SSS,Nguyen Thi Thuy,F,4.13
G-15,Team 05,2367,SoH,Deepika Singh,F,4.14
G-15,Team 05,317,CCDS,Soren Wu,M,4.02
G-15,Team 05,3369,CEE,Haroon Qureshi,M,4.19
G-15,Team 05,4908,MAE,Zachary Garcia,M,3.91
G-15,Team 06,1151,CCDS,Truong Van Hoang,M,4.21
G-15,Team 06,3352,CEE,Tyler Johnson,M,4.2
G-15,Team 06,4835,EEE,Shaima Binti Rahman,F,4.0
G-15,Team 06,4868,SoH,Zoe Lin,F,4.0
G-15,Team 06,642,MAE,Wu Bin,M,4.06
G-15,Team 07,1315,CEE,Warner Ng,M,4.1
G-15,Team 07,1506,EEE,Noor Rani,F,3.91
G-15,Team 07,450,MAE,Hassan Bin Yusof,M,4.01
G-15,Team 07,4782,CCDS,Zachary Walker,M,4.01
G-15,Team 07,5141,SPMS,Soniya Malik,F,4.03
G-15,Team 08,1569,SSS,Xiangqi,M,4.01
G-15,Team 08,219,MAE,Dominic Yang,M,4.0
G-15,Team 08,4561,CCDS,Zahra Khan,F,3.95
G-15,Team 08,898,ASE,Victoria Wang,F,4.14
G-15,Team 08,968,CoB (NBS),Seng Wei Lim,M,4.0
G-15,Team 09,1102,CCDS,Shanaz Iqbal,F,4.12
G-15,Team 09,1626,CoB (NBS),Yun Zhang,M,4.09
G-15,Team 09,2524,SPMS,Zhao Li,M,4.2
G-15,Team 09,4920,CoB (NBS),Brendan James,M,4.15
G-15,Team 09,5948,MSE,Neelam Patel,F,4.03
G-15,Team 10,2815,CoB (NBS),Aditi Bhat,M,4.11
G-15,Team 10,299,CoB (NBS),Siddharth Iyer,M,4.22
G-15,Team 10,3072,LKCMedicine,Isha Tan,F,4.03
G-15,Team 10,3089,CCDS,Felicity Morgan,F,4.01
G-15,Team 10,5276,MSE,Meenakshi Iyer,F,4.06
G-16,Team 01,189,MAE,Geeta Reddy,F,4.1
G-16,Team 01,3361,CoB (NBS),Chen Wang,M,4.02
G-16,Team 01,3995,EEE,Caleb Yang,M,3.89
G-16,Team 01,5183,LKCMedicine,Hiroshi Yamashita,M,3.94
G-16,Team 01,5429,CCEB,Chloe Green,F,4.14
G-16,Team 02,100,CCEB,Lydia Chen,F,4.0
G-16,Team 02,2307,MAE,Sophia Davis,F,3.88
G-16,Team 02,4673,SBS,Usman Iqbal,M,4.02
G-16,Team 02,5380,CoB (NBS),Derek Bautista,M,4.14
G-16,Team 02,5520,ADM,Shuqi,M,4.2
G-16,Team 03,1300,SoH,Jeremiah Santos,M,4.0
G-16,Team 03,2050,SPMS,Tyson Scott,M,4.06
G-16,Team 03,3046,MAE,Ursula Cruz,F,4.01
G-16,Team 03,4212,CCEB,Nazia Nadeem,F,4.0
G-16,Team 03,4806,CoB (NBS),Dylan Lewis,M,4.15
G-16,Team 04,1175,CCEB,Aishwarya Nair,F,3.9
G-16,Team 04,4469,SoH,Nitin Kumar,M,3.85
G-16,Team 04,5902,CEE,Sylvia Tan,F,4.1
G-16,Team 04,673,CoB (NBS),Liam Reddy,M,4.22
G-16,Team 04,80,CCEB,Shu Fang,F,4.1
G-16,Team 05,3090,WKW SCI,Samara Chang,F,4.2
G-16,Team 05,3868,SSS,Eva Cooper,F,4.05
G-16,Team 05,4148,CEE,Liam Hughes,M,4.15
G-16,Team 05,471,CoB (NBS),Wesley Villanueva,M,3.89
G-16,Team 05,533,EEE,Sanjana Gupta,F,4.14
G-16,Team 06,1344,CEE,Xiuqin,M,4.15
G-16,Team 06,3264,SSS,Naina Mehta,F,4.02
G-16,Team 06,3703,SSS,Maya Tan,F,4.12
G-16,Team 06,3975,EEE,Albert Yip,M,4.05
G-16,Team 06,4195,EEE,Lydia Yip,F,4.48
G-16,Team 07,1949,EEE,Lihua,F,4.2
G-16,Team 07,3791,SBS,Soo-Min Park,F,4.03
G-16,Team 07,4750,ASE,Tristan Lim,M,4.1
G-16,Team 07,522,SSS,Mia Clark,F,4.03
G-16,Team 07,5277,MAE,Zhen Li,M,4.01
G-16,Team 08,2030,ASE,Maya Alexander,F,4.1
G-16,Team 08,2087,MAE,William Li,M,4.2
G-16,Team 08,4365,SBS,Mabel Turner,F,4.12
G-16,Team 08,4871,WKW SCI,Ivan Wong,M,4.08
G-16,Team 08,5365,EEE,Durga Sharma,F,4.14
G-16,Team 09,1480,CoB (NBS),Ritika Singh,F,4.01
G-16,Team 09,2569,MAE,Henry Cheung,M,4.11
G-16,Team 09,302,CCDS,Kathy Yip,F,4.19
G-16,Team 09,5508,SBS,Anita Patel,F,4.2
G-16,Team 09,5691,CCDS,Wei Jie,M,4.06
G-16,Team 10,1111,CCDS,Khalid Malik,M,4.04
G-16,Team 10,1560,CoB (NBS),Noor Jahan,F,3.95
G-16,Team 10,3018,MAE,Derek Hill,M,4.09
G-16,Team 10,4058,SoH,Jane Lee,F,4.17
G-16,Team 10,5922,SBS,Ami Mori,F,4.03
G-17,Team 01,1872,SSS,Maya Binti Azman,F,4.05
G-17,Team 01,2101,ASE,James Tan,M,4.06
G-17,Team 01,4215,MAE,Aaron Lee,M,4.52
G-17,Team 01,4910,EEE,Gwen Lee,F,4.18
G-17,Team 01,520,SPMS,Jia Ming,M,4.17
G-17,Team 02,1851,SSS,Nicolette Cruz,F,4.04
G-17,Team 02,2321,MAE,Anil Mehta,M,4.01
G-17,Team 02,2810,EEE,Janet Wong,F,3.96
G-17,Team 02,4292,MSE,Manish Joshi,M,4.19
G-17,Team 02,5609,SPMS,Minh Dao,M,4.27
G-17,Team 03,1982,SPMS,Wang Feng,M,3.87
G-17,Team 03,4801,SSS,Sofia Lee,F,4.02
G-17,Team 03,4886,MAE,Edison Raka,M,4.2
G-17,Team 03,5523,EEE,Violet Zhou,F,4.04
G-17,Team 03,993,CEE,Reza Khan,M,4.02
G-17,Team 04,1903,MAE,Joshua Thomas,M,4.05
G-17,Team 04,3243,SSS,Tina Lim,F,4.01
G-17,Team 04,3303,SPMS,Xiao Yu,M,4.1
G-17,Team 04,5875,CCDS,Maya Johnson,F,4.14
G-17,Team 04,638,LKCMedicine,Rui Jin Tan,M,4.05
G-17,Team 05,1781,CEE,Wawan Kurniawan,M,4.15
G-17,Team 05,3521,MAE,Kenny Lim,M,4.16
G-17,Team 05,3780,CoB (NBS),Yuna Tan,F,3.89
G-17,Team 05,5495,CCDS,Meher Awan,F,4.09
G-17,Team 05,5707,CoE,Jin Ho,M,4.12
G-17,Team 06,166,MAE,Nash Reddy,M,4.08
G-17,Team 06,4585,CoB (NBS),Scarlett Tan,F,4.12
G-17,Team 06,4930,SBS,Zara Mitchell,F,4.09
G-17,Team 06,5325,CoE,Mohammed Ali,M,4.11
G-17,Team 06,5557,CCDS,Sana Johar,F,4.02
G-17,Team 07,2037,CoB (NBS),Peiyu,F,3.9
G-17,Team 07,2887,CoE,Rohan Kumar,M,4.3
G-17,Team 07,3097,EEE,Kenta Takahashi,M,4.17
G-17,Team 07,3434,CCEB,Siti Amani,F,4.06
G-17,Team 07,3792,SBS,Huifen,F,4.0
G-17,Team 08,1914,EEE,George Wilson,M,4.15
G-17,Team 08,2914,CoB (NBS),Anya Mohd,F,4.12
G-17,Team 08,4231,ASE,Geeta Kaur,F,4.18
G-17,Team 08,5607,CCEB,Ritika Ali,F,4.18
G-17,Team 08,949,LKCMedicine,Evan Thomas,M,4.09
G-17,Team 09,1652,CCEB,Angela Zhang,F,4.08
G-17,Team 09,2138,MAE,Zulaikha Binti Mohd,F,4.25
G-17,Team 09,322,SSS,Vinay Nair,M,4.1
G-17,Team 09,3818,SoH,Harrison Mendoza,M,3.9
G-17,Team 09,5204,SBS,Diyana Binti Kamar,F,4.1
G-17,Team 10,1812,CoB (NBS),Zain Ali,F,4.11
G-17,Team 10,3316,SSS,Uriah Ramos,M,4.22
G-17,Team 10,411,SoH,Aleksei Koval,F,3.9
G-17,Team 10,4505,MAE,Sadia Bukhari,F,3.91
G-17,Team 10,5815,CCDS,Toshiro Takashima,M,3.9
G-18,Team 01,2076,MAE,Ella Villanueva,F,4.18
G-18,Team 01,2266,SPMS,Harlan Perdana,M,4.0
G-18,Team 01,4155,CoB (NBS),Mohan Rao,M,4.15
G-18,Team 01,4549,CCDS,Isabella Lee,F,3.9
G-18,Team 01,877,MAE,Xiu Zhang,F,4.15
G-18,Team 02,205,SPMS,Pandu Setiawan,M,4.2
G-18,Team 02,5185,MAE,Fang Mei,F,3.97
G-18,Team 02,5566,CoB (NBS),Paxton Ross,M,4.12
G-18,Team 02,5919,CCDS,Shan Binti,F,4.14
G-18,Team 02,907,EEE,Maya Rani,F,4.18
G-18,Team 03,1301,MAE,Mira Binti Yusof,F,3.9
G-18,Team 03,262,CCDS,Bilal Ahmed,M,4.19
G-18,Team 03,3288,CCEB,Jonathan Sun,M,4.15
G-18,Team 03,4259,ASE,Liu Wei,F,4.02
G-18,Team 03,4921,SBS,Athena Zhao,F,4.17
G-18,Team 04,3255,CCEB,Tyler Garcia,M,3.92
G-18,Team 04,3260,CCEB,Yuying Wang,F,4.09
G-18,Team 04,4244,ASE,Shreya Das,F,4.05
G-18,Team 04,4383,WKW SCI,Derek White,M,3.87
G-18,Team 04,79,CoB (NBS),Suhana Rao,F,4.02
G-18,Team 05,1132,WKW SCI,Jawad Khan,M,4.14
G-18,Team 05,4537,ADM,Fang Ling,F,4.22
G-18,Team 05,5297,CoB (NBS),Shahida Khan,F,4.1
G-18,Team 05,5356,SPMS,Arjun Rao,M,4.14
G-18,Team 05,5826,CCEB,Sana Reddy,F,4.2
G-18,Team 06,1227,CoB (NBS),Samantha Tan,F,4.14
G-18,Team 06,1277,SSS,Zara Lim,F,4.15
G-18,Team 06,2066,EEE,Jackson Clark,M,4.13
G-18,Team 06,4264,CoE,Hao Liang Lim,M,3.85
G-18,Team 06,5505,MSE,Tessa Lee,F,4.16
G-18,Team 07,1775,CoE,Kelly Tsang,M,4.04
G-18,Team 07,1983,MSE,Layla Harris,F,4.17
G-18,Team 07,2736,CoB (NBS),Rita Sharma,F,3.89
G-18,Team 07,3056,EEE,Brayden Hall,M,4.04
G-18,Team 07,589,SSS,Sophia Thomas,F,4.17
G-18,Team 08,1269,SoH,Luca Wong,M,4.01
G-18,Team 08,1507,EEE,Adrian Lim,M,4.01
G-18,Team 08,37,MSE,Citra Amara,F,3.9
G-18,Team 08,4143,SSS,Lila Tan,F,4.1
G-18,Team 08,851,CoB (NBS),Min Li,F,4.18
G-18,Team 09,3253,SBS,Yasmin Lee,F,4.05
G-18,Team 09,3688,SoH,Lucas Wright,M,3.9
G-18,Team 09,4003,CoB (NBS),Megan Lim,F,4.07
G-18,Team 09,4422,MAE,Uday Singh,M,4.12
G-18,Team 09,5751,SSS,Kinsley Tsai,F,4.12
G-18,Team 10,2214,CoB (NBS),Chloe Chen,F,4.1
G-18,Team 10,3847,MAE,Dylan Parker,M,4.14
G-18,Team 10,4647,SBS,Ayushi Gupta,F,4.01
G-18,Team 10,4751,CEE,Shuang,F,3.9
